167,1,237,40
547,1,722,53
547,1,787,64
1110,1,1232,50
15,1,167,85
1040,4,1107,49
890,23,926,47
926,23,1061,96
87,32,901,128
13,33,535,251
1157,36,1247,67
951,42,1018,86
1061,46,1216,83
1061,65,1266,143
901,82,949,127
808,87,1029,139
14,89,299,155
986,89,1039,121
379,95,785,171
1118,108,1174,138
1067,131,1279,171
638,142,775,178
129,147,180,190
21,153,76,199
886,159,1053,199
1068,164,1269,277
235,165,1138,243
685,168,785,237
234,169,278,206
717,209,834,248
666,218,707,241
744,223,797,248
172,229,300,262
547,231,1259,296
647,233,698,268
16,255,740,318
570,256,764,308
1069,272,1259,331
1069,276,1129,322
1091,276,1247,331
926,277,1026,303
1144,284,1247,334
405,294,553,317
722,315,772,343
687,333,893,366
364,343,1161,472
489,345,664,386
796,358,926,382
665,374,780,400
989,391,1274,458
532,395,956,455
584,407,1268,573
263,420,503,462
263,422,760,462
133,428,620,472
133,431,564,472
703,453,749,487
628,467,678,517
95,477,469,511
688,478,778,521
1093,481,1244,515
1,482,669,568
679,494,720,525
1085,503,1210,554
1018,510,1059,536
879,520,1266,629
661,524,777,556
374,529,604,579
1152,536,1266,600
571,539,669,599
660,539,704,564
37,540,298,565
21,551,775,647
17,555,94,578
374,557,512,585
17,559,94,582
635,561,718,592
922,563,967,591
567,564,745,673
522,570,585,593
378,572,436,600
860,579,917,609
728,580,756,614
1198,580,1240,602
936,583,1038,633
1030,586,1128,635
567,601,684,699
567,601,745,676
984,609,1108,648
999,613,1080,653
725,630,764,656
942,632,1201,702
593,635,728,695
593,655,728,695
7,662,170,691
870,663,1127,732
558,677,1238,765
454,679,714,745
1103,697,1202,729
1015,712,1084,747
1147,730,1234,753
469,735,595,783
469,735,1233,791
144,746,239,772
467,773,589,813
741,778,1239,850
226,803,750,936
870,808,1022,835
928,823,1139,858
318,835,563,859
689,840,778,864
950,844,1097,894
478,847,1097,907
55,848,463,943
478,861,580,885
458,881,627,921
726,887,1202,950
425,920,497,944
713,923,1064,959
609,1,803,123
609,1,1138,136
884,1,1064,35
1059,1,1276,51
1059,15,1160,65
11,26,203,112
849,26,914,55
1019,28,1065,114
534,54,565,80
731,56,825,109
300,63,618,89
424,71,656,103
659,71,706,111
1136,78,1232,112
297,80,591,120
1001,88,1071,131
533,111,618,138
718,115,814,144
674,118,784,178
539,122,660,157
263,129,353,180
17,147,205,202
539,149,665,188
886,161,964,198
1115,163,1279,240
1136,163,1274,192
211,166,800,286
933,168,1056,200
540,178,594,200
1,228,298,281
1102,232,1279,275
939,233,1049,259
481,237,566,263
481,240,606,273
623,255,798,319
452,262,565,282
587,272,633,304
1093,275,1279,336
660,292,779,361
353,294,538,375
550,298,607,327
646,320,670,347
1041,326,1276,379
553,332,628,361
553,355,772,388
668,355,772,387
903,356,1072,388
527,371,583,397
419,372,769,438
867,373,928,404
977,381,1009,399
1041,383,1279,455
883,388,1244,455
706,399,732,442
463,410,693,487
1,420,699,507
1137,436,1270,484
1000,438,1069,465
260,444,586,481
943,453,1273,529
1,454,774,505
1,460,762,505
1,462,692,531
1,462,726,531
930,465,977,521
875,467,929,502
989,489,1038,517
905,490,954,524
544,491,593,518
203,499,371,529
449,501,568,528
600,507,699,543
1,509,309,564
645,518,761,560
1066,518,1244,558
2,533,674,658
700,534,773,578
1148,539,1173,573
1095,542,1272,588
58,546,248,568
1017,552,1086,580
2,562,770,698
935,568,1003,602
600,574,704,612
1036,584,1176,622
912,587,964,634
531,592,695,630
620,600,1032,679
1004,600,1045,626
710,603,770,680
302,605,530,640
1019,623,1168,692
183,636,546,739
550,636,651,682
744,649,979,691
1051,649,1105,694
583,676,714,707
1018,681,1047,703
609,682,1062,743
1,690,210,787
1020,715,1150,748
965,715,1227,764
204,731,252,755
720,735,786,848
96,737,422,783
857,737,1239,860
574,749,730,790
1,771,113,795
444,775,637,802
22,776,767,837
183,777,236,798
924,791,1011,840
709,791,1222,895
1167,791,1267,815
9,805,467,854
499,827,719,868
34,834,122,866
152,841,741,959
5,847,151,879
620,855,782,891
620,861,737,900
648,866,737,894
662,869,971,940
662,883,760,919
558,908,741,946
824,914,1051,959
558,921,716,958
304,927,435,959
