1,17,479,152
128,93,249,114
42,132,463,230
371,197,473,227
101,212,465,252
291,241,389,260
321,255,458,276
321,260,472,290
24,283,479,341
338,288,479,307
14,329,295,368
33,375,470,460
118,380,274,413
328,433,464,449
270,443,479,471
336,508,468,570
13,508,468,579
74,516,429,539
112,538,199,639
203,560,442,596
263,582,404,603
30,614,90,630
193,622,275,639
32,12,103,60
85,30,121,54
133,42,476,65
113,59,204,84
390,90,469,104
43,171,116,209
216,288,267,315
2,295,184,324
333,299,479,316
9,314,65,340
9,314,65,340
201,341,261,361
36,346,174,370
34,377,460,457
329,389,460,446
117,390,267,411
132,435,245,459
109,514,475,558
52,517,428,536
12,538,473,639
158,544,437,595
12,550,261,607
6,601,299,639
