1,1,479,89
165,3,211,26
40,40,446,155
1,141,479,222
102,171,173,188
101,205,166,284
135,217,312,260
410,219,479,251
20,230,86,257
150,241,238,265
239,246,359,310
410,248,469,261
150,250,202,301
72,265,140,282
3,266,161,305
102,304,222,355
409,304,468,327
157,307,381,331
371,324,423,344
130,330,446,357
150,335,471,396
126,362,424,389
48,390,477,404
46,401,344,423
48,419,441,451
48,441,434,502
3,455,479,519
294,489,434,518
1,514,464,581
359,531,454,550
341,556,479,574
357,615,478,639
3,37,445,190
167,121,258,143
327,131,459,366
327,131,459,366
327,136,475,150
13,140,479,216
99,141,200,437
47,158,254,305
64,216,138,246
169,221,243,399
212,222,341,247
261,243,341,262
244,260,342,305
197,325,383,391
8,337,120,352
48,353,178,374
341,365,479,384
102,390,185,409
61,420,168,435
10,499,376,530
337,590,419,616
226,598,454,639
